#  Energy (ev)    SCAT NP      SCAT MG       ABS NP       ABS MG
  4.1033221294e-01  6.2956801310e-27  4.2105928477e-32  6.8614515905e-21  5.0356720042e-24 6.9298088289e+04  1.2485983204e+03
  4.1460650683e-01  6.5676806037e-27  4.3966920211e-32  6.9862808557e-21  5.1502418249e-24 6.9483883876e+04  1.3474650657e+03
  4.1888080071e-01  6.8486227228e-27  4.5891580222e-32  7.1119085433e-21  5.2664064000e-24 6.9670699868e+04  1.4488235480e+03
  4.2315509460e-01  7.1387159397e-27  4.7881519289e-32  7.2383321891e-21  5.3841801253e-24 6.9858509997e+04  1.5526905394e+03
  4.2742938848e-01  7.4381730563e-27  4.9938378255e-32  7.3655496629e-21  5.5035776424e-24 7.0047287809e+04  1.6590825543e+03
  4.3170368237e-01  7.7472102726e-27  5.2063828543e-32  7.4935591677e-21  5.6246138431e-24 7.0237006670e+04  1.7680158474e+03
  4.3597797625e-01  8.0660472343e-27  5.4259572689e-32  7.6223592380e-21  5.7473038725e-24 7.0427639766e+04  1.8795064121e+03
  4.4025227014e-01  8.3949070822e-27  5.6527344879e-32  7.7519487390e-21  5.8716631330e-24 7.0619160108e+04  1.9935699786e+03
  4.4452656402e-01  8.7340165022e-27  5.8868911504e-32  7.8823268650e-21  5.9977072882e-24 7.0811540534e+04  2.1102220121e+03
  4.4880085791e-01  9.0836057755e-27  6.1286071725e-32  8.0134931377e-21  6.1254522664e-24 7.1004753710e+04  2.2294777113e+03
  4.5307515179e-01  9.4439088313e-27  6.3780658052e-32  8.1454474050e-21  6.2549142654e-24 7.1198772132e+04  2.3513520066e+03
  4.5734944568e-01  9.8151632992e-27  6.6354536930e-32  8.2781898391e-21  6.3861097555e-24 7.1393568134e+04  2.4758595585e+03
  4.6162373956e-01  1.0197610563e-26  6.9009609346e-32  8.4117209348e-21  6.5190554847e-24 7.1589113883e+04  2.6030147558e+03
  4.6589803345e-01  1.0591495816e-26  7.1747811443e-32  8.5460415078e-21  6.6537684822e-24 7.1785381386e+04  2.7328317140e+03
  4.7017232733e-01  1.0997068116e-26  7.4571115150e-32  8.6811526927e-21  6.7902660632e-24 7.1982342493e+04  2.8653242741e+03
  4.7444662122e-01  1.1414580444e-26  7.7481528828e-32  8.8170559413e-21  6.9285658331e-24 7.2179968897e+04  3.0005060003e+03
  4.7872091510e-01  1.1844289759e-26  8.0481097926e-32  8.9537530204e-21  7.0686856919e-24 7.2378232140e+04  3.1383901792e+03
  4.8299520899e-01  1.2286457062e-26  8.3571905653e-32  9.0912460102e-21  7.2106438394e-24 7.2577103613e+04  3.2789898178e+03
  4.8726950287e-01  1.2741347450e-26  8.6756073665e-32  9.2295373020e-21  7.3544587791e-24 7.2776554557e+04  3.4223176422e+03
  4.9154379676e-01  1.3209230183e-26  9.0035762770e-32  9.3686295963e-21  7.5001493236e-24 7.2976556072e+04  3.5683860962e+03
  4.9581809064e-01  1.3690378744e-26  9.3413173644e-32  9.5085259009e-21  7.6477345993e-24 7.3177079113e+04  3.7172073396e+03
